title	DOI	url	issns	journal	authors	issns1	issns2	published_on	last_updated	cited_by_fbwalls_count	cited_by_feeds_count	cited_by_gplus_count	cited_by_msm_count	cited_by_posts_count	cited_by_rdts_count	cited_by_tweeters_count	cited_by_videos_count	cited_by_accounts_count	cited_by_patents_count	mendeley	altmetric_score	is_oa	author.names	issn	citations	CiteScore	SJR	WebQualis
SimTCM: A human patient simulator with application to diagnostic accuracy studies of Chinese medicine	10.1016/s2095-4964(15)60151-0	http://dx.doi.org/10.1016/s2095-4964(15)60151-0	2095-4964	Journal of Integrative Medicine	Arthur de Sá Ferreira			2015	1647864385	0	0	0	0	1	0	1	0	1	0	30	1	FALSE	Arthur de Sá Ferreira, Antonio Guilherme Pacheco	2095-4964	1	7.5	0.791	A2
Single-Nucleotide-Polymorphism-Panel Population-Genetics Approach Based on the 1000 Genomes Database and Elite Soccer Players.	10.1123/ijspp.2018-0715	http://dx.doi.org/10.1123/ijspp.2018-0715	1555-0265	International Journal of Sports Physiology and Performance	Gustavo Monnerat			2019	1542458108	0	0	0	0	2	0	2	0	2	0	70	1	FALSE	Gustavo Monnerat, Alex S Maior, Marcio Tannure, Lia K F C Back, Caleb G M Santos	1555-0265	5	6.1	1.388	A1
Sleep quality and polysomnographic changes in patients with chronic pain with and without central sensitization signs	10.1016/j.bjpt.2023.100504	http://dx.doi.org/10.1016/j.bjpt.2023.100504	0211-5638	Fisioterapia : organo de la Asociacion Espanola de Fisioterapia.	Ana Paula Dos Santos Bento			2023	1682812666	0	0	0	0	6	0	5	0	5	0	21	4	TRUE	Ana Paula Dos Santos Bento, Ney Meziat Filho, Arthur de Sá Ferreira, Ana Paula Cassetta, Renato Santos de Almeida	0211-5638	1	0.4	0.138	B2
Spondylodiscitis With Psoas Abscess After Hip Arthroplasty	10.2519/josptcases.2021.9904	http://dx.doi.org/10.2519/josptcases.2021.9904	2767-293X	JOSPT cases				2021	1615244916	1	0	0	0	3	0	2	0	3	0	3	2	FALSE		2767-293X	0	NA	NA	NA
Standardized MET Value Underestimates the Energy Cost of Treadmill Running in Men	10.1055/s-0043-115739	http://dx.doi.org/10.1055/s-0043-115739	0172-4622	International Journal of Sports Medicine	Helouane M Ázara			2017	1506983049	0	0	0	0	1	0	1	0	1	0	25	1	TRUE	Helouane M Ázara, Paulo T V Farinatti, Adrian W Midgley, Fabrício Vasconcellos, Patrícia Vigário, Felipe A Cunha	0172-4622	3	5.4	0.73	A2
Structural and functional brain rewiring clarifies preserved interhemispheric transfer in humans born without the corpus callosum	10.1073/pnas.1400806111	http://dx.doi.org/10.1073/pnas.1400806111	0027-8424	Proceedings of the National Academy of Sciences of the United States of America	Fernanda Tovar-Moll			2014	1604703655	2	4	11	7	109	0	75	0	99	0	184	128	TRUE	Fernanda Tovar-Moll, Myriam Monteiro, Juliana Andrade, Ivanei E Bramati, Rodrigo Vianna-Barbosa, Theo Marins, Erika Rodrigues, Natalia Dantas, Timothy E J Behrens, Ricardo de Oliveira-Souza, Jorge Moll, Roberto Lent	0027-8424	94	19.2	3.737	A1
Structural and functional connectivity changes in response to short-term neurofeedback training with motor imagery	10.1016/j.neuroimage.2019.03.027	http://dx.doi.org/10.1016/j.neuroimage.2019.03.027	1053-8119	NeuroImage	T. Marins			2019	1592848627	3	2	0	17	51	0	26	0	48	0	194	153	FALSE	T. Marins, E.C. Rodrigues, T. Bortolini, Bruno Melo, J. Moll, F. Tovar-Moll	1053-8119	52	11.6	2.436	A1
Systemic sclerosis: Association between physical function, handgrip strength and pulmonary function	10.1016/j.jbmt.2017.03.018	http://dx.doi.org/10.1016/j.jbmt.2017.03.018	1360-8592	Journal of Bodywork & Movement Therapies	Agnaldo José Lopes			2017	1646303952	0	0	0	0	1	0	1	0	1	0	42	1	FALSE	Agnaldo José Lopes, Amanda Cristina Justo, Arthur Sá Ferreira, Fernando Silva Guimaraes	1360-8592	8	2.5	0.48	A2
Test–retest reliability for assessment of postural stability using center of pressure spatial patterns of three-dimensional statokinesigrams in young health participants	10.1016/j.jbiomech.2014.07.010	http://dx.doi.org/10.1016/j.jbiomech.2014.07.010	0021-9290	Journal of Biomechanics	Arthur de Sá Ferreira			2014	1651859533	1	0	0	0	3	0	2	0	3	0	66	2	FALSE	Arthur de Sá Ferreira, Patrícia Junqueira Ferraz Baracat	0021-9290	21	4.9	0.734	A1
Text neck and neck pain in 18–21-year-old young adults	10.1007/s00586-017-5444-5	http://dx.doi.org/10.1007/s00586-017-5444-5	0940-6719	European Spine Journal	Gerson Moreira Damasceno			2018	1715788837	44	2	0	2	459	0	282	10	340	0	359	234	FALSE	Gerson Moreira Damasceno, Arthur Sá Ferreira, Leandro Alberto Calazans Nogueira, Felipe José Jandre Reis, Igor Caio Santana Andrade, Ney Meziat-Filho	0940-6719	46	4.7	1.042	A1
The care pathway of individuals with spinal disorders in a Health Care Network in the Federal District, Brazil: a retrospective study	10.1016/j.bjpt.2023.100553	http://dx.doi.org/10.1016/j.bjpt.2023.100553	0211-5638	Fisioterapia : organo de la Asociacion Espanola de Fisioterapia.	Luciana Alves Custódio			2023	1697713733	0	0	0	0	4	0	2	0	2	0	11	2	TRUE	Luciana Alves Custódio, Yara Andrade Marques, Aline Martins de Toledo, Arthur de Sá Ferreira, Maurits van Tulder, Everton Nunes da Silva, Rodrigo Luiz Carregaro	0211-5638	0	0.4	0.138	B2
The challenging scenario of beliefs and attitudes toward chronic low back pain among final year undergraduate students: A cross-sectional investigation	10.1016/j.msksp.2021.102375	http://dx.doi.org/10.1016/j.msksp.2021.102375	2468-8630	Musculoskeletal Science and Practice	Fabianna Resende de Jesus-Moraleida			2021	1620622676	1	0	0	0	32	0	26	0	27	0	51	16	FALSE	Fabianna Resende de Jesus-Moraleida, Marina Carvalho Arruda Barreto, Jessika Karoline de Castro Lima, Ney Meziat-Filho, Ana Carla Lima Nunes	2468-8630	2	3.9	0.755	A2
The circadian blood pressure variability: There is a signal in the noise	10.1111/jch.13430	http://dx.doi.org/10.1111/jch.13430	1559-4564	Journal of the Cardiometabolic Syndrome	Arthur Sá Ferreira			2018	1643800541	0	0	0	0	4	0	2	0	2	0	15	1	TRUE	Arthur Sá Ferreira, Felipe Amorim Cunha	1559-4564	1	NA	NA	NA
The dopaminergic system dynamic in the time perception: a review of the evidence	10.1080/00207454.2017.1385614	http://dx.doi.org/10.1080/00207454.2017.1385614	0020-7454	International Journal of Neuroscience	Victor Marinho			2017	1708674777	0	0	0	0	4	0	2	1	4	0	127	5	FALSE	Victor Marinho, Thomaz Oliveira, Kaline Rocha, Jéssica Ribeiro, Francisco Magalhães, Thalys Bento, Giovanny R. Pinto, Bruna Velasques, Pedro Ribeiro, Luiza Di Giorgio, Marco Orsini, Daya S. Gupta, Juliana Bittencourt, Victor Hugo Bastos, Silmar Teixeira	0020-7454	43	4.6	0.535	B1
The effectiveness of a therapist-oriented home rehabilitation program for a patient with acromegaly: A case study	10.1016/j.jbmt.2019.01.006	http://dx.doi.org/10.1016/j.jbmt.2019.01.006	1360-8592	Journal of Bodywork & Movement Therapies	Tatiana Rafaela Lemos Lima			2019	1548718902	0	0	0	0	2	0	2	0	2	0	51	1	FALSE	Tatiana Rafaela Lemos Lima, Leandro Kasuki, Monica Roberto Gadelha, Agnaldo José Lopes	1360-8592	4	2.5	0.48	A2
The Glittre Activities of Daily Living Test in patients with acromegaly: Associations with hand function and health-related quality of life.	10.3233/bmr-200089	http://dx.doi.org/10.3233/bmr-200089	1053-8127	Journal of Back & Musculoskeletal Rehabilitation	Samantha Gomes de Alegria			2021	1648579660	0	0	0	0	1	0	1	0	1	0	22	1	FALSE	Samantha Gomes de Alegria, Leandro Kasuki, Monica Gadelha, Agnaldo José Lopes	1053-8127	5	2.4	0.459	A4
The Glittre Activities of Daily Living Test in women with scleroderma and its relation to hand function and physical capacity	10.1016/j.clinbiomech.2020.01.008	http://dx.doi.org/10.1016/j.clinbiomech.2020.01.008	0268-0033	Clinical Biomechanics	Carolina Pontes Nonato			2020	1578827352	0	0	0	0	1	0	1	0	1	0	41	1	FALSE	Carolina Pontes Nonato, Beatriz Luiza Pinheiro Alves Azevedo, Jéssica Gabriela Messias Oliveira, Damara Guedes Gardel, Dayana Cristina Neiva de Souza, Agnaldo José Lopes	0268-0033	13	3.7	0.52	A3
The Glittre-ADL test in non-hospitalized patients with post-COVID-19 syndrome and its relationship with muscle strength and lung function	10.1016/j.clinbiomech.2022.105797	http://dx.doi.org/10.1016/j.clinbiomech.2022.105797	0268-0033	Clinical Biomechanics	Tatiana Conceição Pereira de Oliveira			2022	1666341666	0	1	0	0	47	0	43	0	44	0	32	32	TRUE	Tatiana Conceição Pereira de Oliveira, Damara Guedes Gardel, Angelo Thomaz Abalada Ghetti, Agnaldo José Lopes	0268-0033	6	3.7	0.52	A3
The impact of physical activity level, degree of dyspnoea and pulmonary function on the performance of healthy young adults during exercise	10.1016/j.jbmt.2018.05.005	http://dx.doi.org/10.1016/j.jbmt.2018.05.005	1360-8592	Journal of Bodywork & Movement Therapies	Vívian Pinto Almeida			2018	1644230138	0	0	0	0	3	0	2	0	2	0	48	1	FALSE	Vívian Pinto Almeida, Arthur Sá Ferreira, Fernando Silva Guimarães, Jannis Papathanasiou, Agnaldo José Lopes	1360-8592	4	2.5	0.48	A2
THE IMPACT OF PILATES EXERCISES ON THE POSTURAL ALIGNMENT OF HEALTHY ADULTS	10.1590/1517-869220162206153957	http://dx.doi.org/10.1590/1517-869220162206153957	1517-8692	Revista Brasileira de Medicina do Esporte	Bruna Krawczky			2016	1491010696	0	0	0	0	1	0	1	0	1	0	24	1	TRUE	Bruna Krawczky, Míriam Raquel Meira Mainenti, Antonio Guilherme Fonseca Pacheco	1517-8692	1	0.8	NA	B1
The influence of Pilates method in quality of life of practitioners	10.1016/j.jbmt.2013.03.006	http://dx.doi.org/10.1016/j.jbmt.2013.03.006	1360-8592	Journal of Bodywork & Movement Therapies	Fernanda Teles Dias Vieira			2013	1460698462	0	0	0	0	5	0	3	0	3	0	151	2	FALSE	Fernanda Teles Dias Vieira, Lucila Martins Faria, João Irineu Wittmann, Wagner Teixeira, Leandro Alberto Calazans Nogueira	1360-8592	23	2.5	0.48	A2
The relationship between low back pain and the basic lumbar posture at work: a retrospective cross-sectional study	10.1007/s00420-021-01778-9	http://dx.doi.org/10.1007/s00420-021-01778-9	0340-0131	International Archives of Occupational and Environmental Health	Eduardo Gallas Leivas			2021	1636385775	0	0	0	0	1	0	1	0	1	0	30	1	FALSE	Eduardo Gallas Leivas, Leticia Amaral Corrêa, Leandro Alberto Calazans Nogueira	0340-0131	3	5.1	0.907	A2
The relationship between urinary incontinence, pelvic floor muscle strength and lower abdominal muscle activation among women with low back pain	10.1080/21679169.2018.1435720	http://dx.doi.org/10.1080/21679169.2018.1435720	2167-9169	The European Journal Of Physiotherapy	Douglas Lima de Abreu			2018	1518100490	0	0	0	0	2	0	2	0	2	0	67	1	FALSE	Douglas Lima de Abreu, Pedro Teixeira Vidinha Rodrigues, Leticia Amaral Corrêa, Adriana de Carvalho Lacombe, Dianne Andreotti, Leandro Alberto Calazans Nogueira	2167-9169	7	2.0	0.418	NA
The Reliability and Concurrent Validity of PainMAP Software for Automated Quantification of Pain Drawings on Body Charts of Patients With Low Back Pain	10.1111/papr.12872	http://dx.doi.org/10.1111/papr.12872	1530-7085	Pain Practice	Leticia Amaral Corrêa			2020	1642338490	0	0	0	0	3	0	3	0	3	0	62	2	FALSE	Leticia Amaral Corrêa, Juliana Valentim Bittencourt, Arthur de Sá Ferreira, Felipe José Jandre dos Reis, Renato Santos de Almeida, Leandro Alberto Calazans Nogueira	1530-7085	8	5.4	0.679	A2
The six-minute walk distance is a marker of hemodynamic-related functional capacity in hypertension: a case–control study	10.1038/hr.2014.59	http://dx.doi.org/10.1038/hr.2014.59	0916-9636	Hypertension Research	Rodrigo A Ramos			2014	1649072932	0	0	0	0	1	0	1	0	1	0	46	1	TRUE	Rodrigo A Ramos, Fernando S Guimarães, Ivan Cordovil, Arthur de Sa Ferreira	0916-9636	10	7.7	0.934	A2
The Timed Inspiratory Effort: A Promising Index of Mechanical Ventilation Weaning for Patients With Neurologic or Neuromuscular Diseases	10.4187/respcare.03393	http://dx.doi.org/10.4187/respcare.03393	0020-1324	Respiratory Care	Leonardo Cordeiro de Souza			2014	1422544681	0	0	0	0	2	0	2	0	2	0	78	2	TRUE	Leonardo Cordeiro de Souza, Fernando Silva Guimarães, Jocemir Ronaldo Lugon	0020-1324	8	4.1	0.761	A3
The Variation of Cross-Sectional Area of the Sciatic Nerve in Flexion-Distraction Technique: A Cross-Sectional Study	10.1016/j.jmpt.2019.03.003	http://dx.doi.org/10.1016/j.jmpt.2019.03.003	0161-4754	Journal of Manipulative & Physiological Therapeutics	Maria Alice Mainenti Pagnez			2019	1559920680	1	0	0	0	2	0	1	0	2	0	56	1	FALSE	Maria Alice Mainenti Pagnez, Leticia Amaral Corrêa, Renato Santos Almeida, Ney Armando Meziat-Filho, Stephanie Mathieson, François Ricard, Leandro Alberto Calazans Nogueira	0161-4754	4	2.5	0.419	A2
Therapist-oriented home rehabilitation for adults with sickle cell anemia: effects on muscle strength, functional capacity, and quality of life	10.1080/16078454.2021.1965736	http://dx.doi.org/10.1080/16078454.2021.1965736	1024-5332	Hematology	Carlos Henrique Stohler de Almeida			2021	1648579610	0	0	0	0	1	0	1	0	1	0	36	1	TRUE	Carlos Henrique Stohler de Almeida, Luis Felipe da Fonseca Reis, Leila Paula Alves da Silva Nascimento, Andrea Ribeiro Soares, Maria Christina Paixão Maioli, Agnaldo José Lopes	1024-5332	4	2.9	0.543	B2
Traditional Chinese medicine wrist pulse-taking is associated with pulse waveform analysis and hemodynamics in hypertension	10.1016/s2095-4964(16)60233-9	http://dx.doi.org/10.1016/s2095-4964(16)60233-9	2095-4964	Journal of Integrative Medicine	Nathalia Gomes Ribeiro de Moura			2016	1646995899	0	0	0	0	1	0	1	0	1	0	47	1	FALSE	Nathalia Gomes Ribeiro de Moura, Ivan Cordovil, Arthur de Sá Ferreira	2095-4964	24	7.5	0.791	A2
Trajectory of knee health in runners with and without heightened osteoarthritis risk: the TRAIL prospective cohort study protocol	10.1136/bmjopen-2022-068040	http://dx.doi.org/10.1136/bmjopen-2022-068040	2044-6055	BMJ Open	Danilo De Oliveira Silva			2023	1696561915	0	0	0	0	47	0	36	0	36	0	27	22	TRUE	Danilo De Oliveira Silva, Richard T R Johnston, Benjamin F Mentiplay, Melissa J Haberfield, Adam G Culvenor, Andrea M Bruder, Adam I Semciw, Michael Girdwood, Paula J Pappalardo, Connie Briggs, Thomas J West, Joshua P Hill, Brooke E Patterson, Christian J Barton, Prasanna Sritharan, James L Alexander, David L Carey, Anthony G Schache, Richard B Souza, Valentina Pedoia, Edwin H Oei, Stuart J Warden, Gustavo F Telles, Matthew G King, Michael P Hedger, Mark Hulett, Kay M Crossley	2044-6055	0	4.4	0.971	A1
Transcranial direct current stimulation combined with trunk-targeted, proprioceptive neuromuscular facilitation in subacute stroke: a randomized controlled trial	10.7717/peerj.13329	http://dx.doi.org/10.7717/peerj.13329	2167-8359	PeerJ	Jaya Shanker Tedla			2022	1651164719	1	0	0	0	8	0	5	0	6	0	62	3	TRUE	Jaya Shanker Tedla, Erika Rodrigues, Arthur S. Ferreira, Jose Vicente, Ravi Shankar Reddy, Kumar Gular, Devika Rani Sangadala, Venkata Nagaraj Kakaraparthi, Faisal Asiri, Ajaya Kumar Midde, Snehil Dixit	2167-8359	4	5.1	0.623	A2
Trial Protocol: Cognitive functional therapy compared with combined manual therapy and motor control exercise for people with non-specific chronic low back pain: protocol for a randomised, controlled trial	10.1016/j.jphys.2018.02.018	http://dx.doi.org/10.1016/j.jphys.2018.02.018	1836-9553	Journal of Physiotherapy (Australian Physiotherapy Association)	Fabiana Terra Cunha Belache			2018	1672075776	3	0	0	0	56	0	37	0	40	0	401	22	TRUE	Fabiana Terra Cunha Belache, Cíntia Pereira de Souza, Jessica Fernandez, Julia Castro, Paula Dos Santos Ferreira, Elizana Rodrigues de Sousa Rosa, Nathalia Cristina Gimenez de Araújo, Felipe José Jandre Reis, Renato Santos de Almeida, Leandro Alberto Calazans Nogueira, Luís Cláudio Lemos Correia, Ney Meziat-Filho	1836-9553	8	10.4	1.736	A1
Two decades of research in soccer and acupuncture: to what point should we stick?	10.21037/lcm.2020.02.01	http://dx.doi.org/10.21037/lcm.2020.02.01	2616-2806	Longhua Chinese Medicine	Arthur Sá Ferreira			2020	1642585637	0	0	0	0	1	0	1	0	1	0	1	1	TRUE	Arthur Sá Ferreira, Alex Souto Maior	2616-2806	0	NA	NA	B4
Use of the painDETECT to discriminate musculoskeletal pain phenotypes	10.1186/s40945-022-00129-2	http://dx.doi.org/10.1186/s40945-022-00129-2	2057-0082	Archives of Physiotherapy	Juliana Valentim Bittencourt			2022	1646121461	0	0	0	0	30	0	24	0	24	0	28	13	TRUE	Juliana Valentim Bittencourt, Márcia Cliton Bezerra, Mônica Rotondo Pina, Felipe José Jandre Reis, Arthur de Sá Ferreira, Leandro Alberto Calazans Nogueira	2057-0082	2	2.9	0.67	B2
Validation of Palpatory Methods for Evaluating Anatomical Bone Landmarks of the Cervical Spine: A Systematic Review	10.1016/j.jmpt.2015.04.002	http://dx.doi.org/10.1016/j.jmpt.2015.04.002	0161-4754	Journal of Manipulative & Physiological Therapeutics	Luciana Cid Póvoa			2015	1451563429	1	0	0	0	11	0	9	0	10	0	81	6	FALSE	Luciana Cid Póvoa, Ana Paula Antunes Ferreira, Julio Guilherme Silva	0161-4754	12	2.5	0.419	A2
Validity of the Polar V800 heart rate monitor for assessing cardiac autonomic control in individuals with spinal cord injury	10.1590/s1980-65742021003221	http://dx.doi.org/10.1590/s1980-65742021003221	1415-9805	Motriz: Revista de Educação Física	Patrícia Castro			2021	1641637207	0	0	0	0	1	0	1	0	1	0	6	1	TRUE	Patrícia Castro, Arthur de Sá Ferreira, Agnaldo José Lopes, Tainah de Paula, Roberto Miranda Ramos Costa, Felipe A. Cunha, Patrícia dos Santos Vigário	1415-9805	0	0.9	0.199	B1
Ventilation distribution as a contributor to the functional exercise capacity in patients with systemic sclerosis-associated interstitial lung disease without pulmonary hypertension	10.1590/1414-431x20198513	http://dx.doi.org/10.1590/1414-431x20198513	0100-879X	Brazilian Journal of Medical and Biological Research	F.M. Andrade			2019	1567596601	0	0	0	0	2	0	2	0	2	0	60	2	TRUE	F.M. Andrade, A.D. Oliveira, A.J. Lopes	0100-879X	4	4.5	0.492	A3
Ventilation distribution, pulmonary diffusion and peripheral muscle endurance as determinants of exercise intolerance in elderly patients with chronic obstructive pulmonary disease.	10.33549/physiolres.933867	http://dx.doi.org/10.33549/physiolres.933867	0862-8408	Physiological Research	A. J. LOPES			2018	1550581385	0	0	0	0	6	0	6	0	6	0	33	5	TRUE	A. J. LOPES, P. S. VIGÁRIO, A. L. HORA, C. A. L. DEUS, M. S. SOARES, F. S. GUIMARÃES, A. S. FERREIRA	0862-8408	9	3.5	0.584	B1
Ventilation dynamics using a portable device coupled to the six-minute walk test in people with long-COVID syndrome: a preliminary study	10.1186/s13104-023-06374-3	http://dx.doi.org/10.1186/s13104-023-06374-3	1756-0500	BMC Research Notes	Jéssica Gabriela Messias Oliveira			2023	1687387107	0	0	0	0	2	0	2	0	2	0	10	2	TRUE	Jéssica Gabriela Messias Oliveira, Renan Pereira Campos, Beatriz Luiza Pinheiro Alves Azevedo, Samantha Gomes de Alegria, Patrícia Frascari Litrento, Thiago Thomaz Mafort, Agnaldo José Lopes	1756-0500	0	4.2	0.486	B1
Weak Cough Strength and Secretion Retention in Mechanically Ventilated Patients: Is There a Role for Cough-Assist Devices?	10.4187/respcare.06527	http://dx.doi.org/10.4187/respcare.06527	0020-1324	Respiratory Care	Fernando S Guimarães			2018	1578696119	1	0	0	0	4	0	2	0	3	0	21	2	TRUE	Fernando S Guimarães, Ângelo Rm Rocha	0020-1324	2	4.1	0.761	A3
What are Brazilian orthopaedists' views on the diagnosis and treatment of patients with chronic nonspecific low back pain? A qualitative investigation	10.1002/msc.1778	http://dx.doi.org/10.1002/msc.1778	1478-2189	Musculoskeletal Care	Fabiana Silveira Murray			2023	1685652580	0	0	0	0	19	0	18	0	18	0	10	13	FALSE	Fabiana Silveira Murray, Nathalia Costa, Fabianna Jesus‐Moraleida, Ney Meziat‐Filho	1478-2189	0	2.4	0.56	B1
What Are the Mechanisms of Action of Cognitive–Behavioral, Mind–Body, and Exercise-based Interventions for Pain and Disability in People With Chronic Primary Musculoskeletal Pain?	10.1097/ajp.0000000000001047	http://dx.doi.org/10.1097/ajp.0000000000001047	0749-8047	Clinical journal of pain	Rafael K. Alaiti			2022	1654924742	0	0	0	0	3	0	3	0	3	0	39	1	TRUE	Rafael K. Alaiti, Julia Castro, Hopin Lee, J.P. Caneiro, Johan W.S. Vlaeyen, Steven J. Kamper, Marcelo F. da Costa	0749-8047	9	5.4	0.921	A3
Which psychosocial factors are related to severe pain and functional limitation in patients with low back pain? Psychosocial factors related to severe low back pain	10.1016/j.bjpt.2022.100413	http://dx.doi.org/10.1016/j.bjpt.2022.100413	0211-5638	Fisioterapia : organo de la Asociacion Espanola de Fisioterapia.	Leticia Amaral Corrêa			2022	1707914566	0	0	0	0	102	0	67	0	67	0	68	38	TRUE	Leticia Amaral Corrêa, Stephanie Mathieson, Ney Armando de Mello Meziat-Filho, Felipe José Reis, Arthur de Sá Ferreira, Leandro Alberto Calazans Nogueira	0211-5638	7	0.4	0.138	B2
Wii Balance Board: Reliability and Clinical Use in Assessment of Balance in Healthy Elderly Women.	10.2174/1871527315666151111120403	http://dx.doi.org/10.2174/1871527315666151111120403	1871-5273	CNS & Neurological Disorders - Drug Targets	Renato Sobral Monteiro-Junior			2015	1648122751	0	0	0	0	2	0	2	0	2	0	62	1	FALSE	Renato Sobral Monteiro-Junior, Arthur Sá Ferreira, Vivian Neiva Puell, Eduardo Lattari, Sérgio Machado, César Augusto Otero Vaghetti, Elirez Bezerra da Silva	1871-5273	12	5.5	0.62	A3
